loc,trait,group1,group2,meandiff,p-adj,lower,upper,reject
Glyma.15G114100,water_soluble_protein,hap1,hap2,-1.9179,0.0326,-3.6749,-0.161,TRUE
Glyma.13G235900,water_soluble_protein,hap1,hap2,-2.2057,0.0035,-3.6729,-0.7386,TRUE
Glyma.01G223700,water_soluble_protein,hap1,hap2,-3.1317,0.0041,-5.2542,-1.0091,TRUE
Glyma.10G067700,water_soluble_protein,hap1,hap3,-7.0781,0.0015,-11.7954,-2.3608,TRUE
Glyma.10G067700,water_soluble_protein,hap2,hap3,-7.3438,0.0018,-12.3228,-2.3649,TRUE
Glyma.06G151400,water_soluble_protein,hap1,hap2,-3.6153,0.0151,-6.5223,-0.7084,TRUE
Glyma.02G259300,water_soluble_protein,hap1,hap2,-5.1614,0.0024,-8.4594,-1.8634,TRUE
Glyma.06G205000,water_soluble_protein,hap1,hap3,-6.0102,0.0002,-9.5308,-2.4897,TRUE
Glyma.06G205000,water_soluble_protein,hap3,hap4,5.8079,0.0166,0.8685,10.7473,TRUE
Glyma.06G145900,water_soluble_protein,hap1,hap3,-3.6816,0.008,-6.5563,-0.8069,TRUE
Glyma.09G252600,water_soluble_protein,hap1,hap2,-2.7759,0.001,-4.4032,-1.1486,TRUE
Glyma.08G277300,water_soluble_protein,hap1,hap2,-3.449,0.0008,-5.4471,-1.451,TRUE
Glyma.11G082300,water_soluble_protein,hap1,hap4,-4.2371,0.0006,-6.6202,-1.854,TRUE
Glyma.15G271600,water_soluble_protein,hap1,hap2,-3.8124,0.0496,-7.6179,-0.0069,TRUE
Glyma.12G079700,water_soluble_protein,hap2,hap3,-5.3564,0.0039,-9.2409,-1.472,TRUE
Glyma.12G048600,water_soluble_protein,hap1,hap2,-4.641,0.0028,-7.6572,-1.6248,TRUE
Glyma.08G283300,water_soluble_protein,hap1,hap2,-3.1314,0.0024,-5.138,-1.1248,TRUE
Glyma.15G266300,water_soluble_protein,hap1,hap3,-4.5903,0.0165,-8.4907,-0.6898,TRUE
Glyma.15G266300,water_soluble_protein,hap2,hap3,-3.4745,0.0453,-6.8908,-0.0582,TRUE
Glyma.06G202200,water_soluble_protein,hap1,hap5,-5.4303,0.0016,-9.2219,-1.6388,TRUE
Glyma.06G202200,water_soluble_protein,hap4,hap5,-4.1114,0.0392,-8.0805,-0.1422,TRUE
Glyma.14G190200,water_soluble_protein,hap1,hap3,3.3334,0.0092,0.8369,5.8298,TRUE
Glyma.12G054700,water_soluble_protein,hap1,hap2,-3.1887,0.0414,-6.2509,-0.1265,TRUE
Glyma.04G097300,water_soluble_protein,hap1,hap2,-2.0752,0.0092,-3.6297,-0.5207,TRUE
Glyma.08G329400,water_soluble_protein,hap1,hap2,-2.3755,0.0031,-3.9333,-0.8177,TRUE
Glyma.06G208300,water_soluble_protein,hap1,hap2,-5.1879,0.0015,-8.6486,-1.7272,TRUE
Glyma.06G208300,water_soluble_protein,hap2,hap3,5.1492,0.0399,0.1884,10.11,TRUE
Glyma.19G083900,water_soluble_protein,hap2,hap3,-4.0794,0.0102,-7.3519,-0.8068,TRUE
Glyma.13G189300,water_soluble_protein,hap2,hap4,-4.8654,0.0003,-8.0161,-1.7146,TRUE
Glyma.13G189300,water_soluble_protein,hap2,hap5,-6.4597,0.0034,-11.355,-1.5645,TRUE
Glyma.13G189300,water_soluble_protein,hap3,hap4,-3.3596,0.0049,-5.9865,-0.7328,TRUE
Glyma.13G207000,water_soluble_protein,hap1,hap2,-3.6429,0.0007,-5.942,-1.3438,TRUE
Glyma.02G240400,water_soluble_protein,hap1,hap2,-1.5889,0.0385,-3.0928,-0.0851,TRUE
Glyma.18G243300,water_soluble_protein,hap2,hap7,-6.1176,0.0033,-10.6425,-1.5926,TRUE
Glyma.18G243300,water_soluble_protein,hap3,hap7,-5.9481,0.0209,-11.2436,-0.6526,TRUE
Glyma.18G243300,water_soluble_protein,hap5,hap7,-6.6423,0.0017,-11.3125,-1.9721,TRUE
Glyma.11G086400,water_soluble_protein,hap1,hap4,-5.9802,0.0058,-10.4924,-1.468,TRUE
Glyma.15G113600,water_soluble_protein,hap1,hap3,-2.3651,0.0096,-4.1464,-0.5837,TRUE
Glyma.18G243400,water_soluble_protein,hap2,hap3,-5.3853,0.0029,-9.1858,-1.5849,TRUE
Glyma.17G254800,water_soluble_protein,hap1,hap2,-8.2974,0.0003,-12.7257,-3.869,TRUE
Glyma.15G066800,water_soluble_protein,hap1,hap2,-4.6954,0.0266,-8.9486,-0.4422,TRUE
Glyma.15G066800,water_soluble_protein,hap2,hap4,5.6393,0.0256,0.5574,10.7211,TRUE
Glyma.12G064700,water_soluble_protein,hap1,hap2,-5.003,0.0332,-9.6857,-0.3204,TRUE
Glyma.11G086700,water_soluble_protein,hap1,hap2,-5.6027,0.0006,-8.7532,-2.4522,TRUE
Glyma.13G226200,water_soluble_protein,hap1,hap2,-1.8812,0.0466,-3.7338,-0.0287,TRUE
Glyma.06G210200,water_soluble_protein,hap1,hap2,-2.0721,0.0332,-3.9773,-0.1669,TRUE
Glyma.15G266900,water_soluble_protein,hap1,hap2,-2.9973,0.0125,-5.3396,-0.6551,TRUE
Glyma.18G227300,water_soluble_protein,hap1,hap2,2.1549,0.0235,0.2947,4.015,TRUE
Glyma.01G069700,water_soluble_protein,hap1,hap2,2.939,0.0233,0.405,5.473,TRUE
Glyma.18G131000,water_soluble_protein,hap1,hap2,-2.2448,0.0428,-4.4157,-0.0739,TRUE
Glyma.01G225500,water_soluble_protein,hap1,hap2,1.883,0.0141,0.385,3.381,TRUE
Glyma.11G232400,water_soluble_protein,hap1,hap13,-6.5932,0.0003,-10.7339,-2.4525,TRUE
Glyma.11G232400,water_soluble_protein,hap13,hap2,7.0907,0,3.2632,10.9181,TRUE
Glyma.12G210600,water_soluble_protein,hap1,hap2,-2.4284,0.0025,-3.9889,-0.8679,TRUE
Glyma.20G238400,water_soluble_protein,hap1,hap2,4.3044,0.0048,1.1196,7.4892,TRUE
Glyma.04G035400,water_soluble_protein,hap1,hap2,-2.6093,0.0147,-4.6983,-0.5203,TRUE
Glyma.09G183800,water_soluble_protein,hap1,hap2,-1.8757,0.0225,-3.4824,-0.269,TRUE
Glyma.13G253700,water_soluble_protein,hap1,hap2,-3.2429,0.0016,-5.2424,-1.2434,TRUE
Glyma.19G042600,water_soluble_protein,hap1,hap2,2.5792,0.0008,1.0875,4.071,TRUE
Glyma.06G026400,water_soluble_protein,hap1,hap2,-2.5523,0.014,-4.5806,-0.524,TRUE
Glyma.17G155700,water_soluble_protein,hap1,hap2,2.5974,0.0169,0.3841,4.8107,TRUE
Glyma.01G215800,water_soluble_protein,hap1,hap2,-4.3501,0.0002,-6.6333,-2.0669,TRUE
Glyma.06G206400,water_soluble_protein,hap1,hap2,-5.9262,0.0007,-9.6625,-2.1898,TRUE
Glyma.06G206400,water_soluble_protein,hap2,hap3,6.2017,0.0105,1.2116,11.1917,TRUE
Glyma.18G229300,water_soluble_protein,hap2,hap4,-2.9751,0.0125,-5.4161,-0.5342,TRUE
Glyma.09G179900,water_soluble_protein,hap1,hap3,-3.5431,0.021,-6.6502,-0.4361,TRUE
Glyma.17G015600,water_soluble_protein,hap1,hap2,-10.7652,0,-14.7359,-6.7946,TRUE
Glyma.06G225400,water_soluble_protein,hap1,hap2,-3.1877,0.0244,-6.041,-0.3344,TRUE
Glyma.09G023200,water_soluble_protein,hap1,hap3,-3.9078,0.0031,-6.6837,-1.1319,TRUE
Glyma.09G023200,water_soluble_protein,hap2,hap3,-4.9591,0.0028,-8.4495,-1.4687,TRUE
Glyma.11G131800,water_soluble_protein,hap1,hap2,-5.5896,0.0023,-9.1492,-2.03,TRUE
Glyma.18G139000,water_soluble_protein,hap1,hap3,-4.8905,0.0021,-8.2463,-1.5348,TRUE
Glyma.18G139000,water_soluble_protein,hap2,hap3,-4.7532,0.0038,-8.1921,-1.3143,TRUE
Glyma.08G278500,water_soluble_protein,hap1,hap2,-2.9069,0.0042,-4.8847,-0.9291,TRUE
Glyma.01G237500,water_soluble_protein,hap1,hap2,-2.0677,0.0165,-3.7533,-0.3821,TRUE
Glyma.15G068000,water_soluble_protein,hap1,hap2,-4.427,0.0196,-8.2737,-0.5803,TRUE
Glyma.08G282200,water_soluble_protein,hap1,hap2,-2.5559,0.0045,-4.307,-0.8049,TRUE
Glyma.06G322900,water_soluble_protein,hap1,hap2,-2.0788,0.0092,-3.6363,-0.5213,TRUE
Glyma.03G102500,water_soluble_protein,hap1,hap3,-3.9545,0.0014,-6.5736,-1.3354,TRUE
Glyma.03G102500,water_soluble_protein,hap2,hap3,-4.0993,0.0013,-6.7996,-1.3991,TRUE
Glyma.04G064400,water_soluble_protein,hap1,hap3,-2.565,0.0127,-4.6766,-0.4535,TRUE
Glyma.04G064400,water_soluble_protein,hap2,hap3,-5.4069,0.0038,-9.3208,-1.4929,TRUE
Glyma.05G158500,water_soluble_protein,hap1,hap2,-2.6366,0.0007,-4.1383,-1.1348,TRUE
Glyma.15G038300,water_soluble_protein,hap1,hap3,-2.4772,0.0063,-4.3617,-0.5926,TRUE
Glyma.03G050200,water_soluble_protein,hap2,hap3,-3.4497,0.036,-6.7406,-0.1589,TRUE
Glyma.01G222800,water_soluble_protein,hap1,hap2,-3.0971,0.0055,-5.2709,-0.9233,TRUE
Glyma.20G165200,water_soluble_protein,hap1,hap2,-8.0072,0,-11.2188,-4.7957,TRUE
Glyma.10G157900,water_soluble_protein,hap1,hap2,-2.2212,0.003,-3.6743,-0.7681,TRUE
Glyma.03G186100,water_soluble_protein,hap1,hap5,-9.9628,0,-13.7372,-6.1884,TRUE
Glyma.03G186100,water_soluble_protein,hap2,hap5,-9.317,0,-13.9759,-4.658,TRUE
Glyma.03G186100,water_soluble_protein,hap3,hap5,-8.5487,0,-13.0922,-4.0051,TRUE
Glyma.16G083900,water_soluble_protein,hap1,hap2,-4.1769,0.0047,-7.2642,-1.0895,TRUE
Glyma.04G128300,water_soluble_protein,hap1,hap6,-5.5975,0.0032,-9.5884,-1.6066,TRUE
Glyma.04G128300,water_soluble_protein,hap2,hap6,-6.8131,0.0008,-11.1323,-2.4939,TRUE
Glyma.04G025700,water_soluble_protein,hap1,hap2,-3.5964,0.0217,-6.6595,-0.5333,TRUE
Glyma.18G172200,water_soluble_protein,hap1,hap4,-5.7724,0.0035,-9.6103,-1.9344,TRUE
Glyma.14G077700,water_soluble_protein,hap1,hap2,-5.3153,0.0017,-8.902,-1.7286,TRUE
Glyma.14G077700,water_soluble_protein,hap2,hap3,6.784,0.0015,2.2493,11.3187,TRUE
Glyma.10G069400,water_soluble_protein,hap1,hap3,-7.0109,0.0011,-11.578,-2.4437,TRUE
Glyma.10G069400,water_soluble_protein,hap2,hap3,-8.2361,0.0027,-14.0147,-2.4575,TRUE
Glyma.10G196600,water_soluble_protein,hap1,hap2,-5.8628,0.0003,-8.9849,-2.7407,TRUE
Glyma.11G076400,water_soluble_protein,hap1,hap2,-2.8583,0.0023,-4.6762,-1.0403,TRUE
Glyma.08G301700,water_soluble_protein,hap1,hap4,-3.5208,0.0065,-6.2097,-0.8319,TRUE
Glyma.04G124500,water_soluble_protein,hap2,hap3,-3.9108,0.0264,-7.4513,-0.3703,TRUE
Glyma.04G256800,water_soluble_protein,hap1,hap2,-2.9758,0.015,-5.3652,-0.5864,TRUE
Glyma.18G159300,water_soluble_protein,hap1,hap3,-4.8854,0.0017,-8.1771,-1.5937,TRUE
Glyma.10G082600,water_soluble_protein,hap1,hap3,-4.2486,0,-6.2447,-2.2524,TRUE
Glyma.07G230200,water_soluble_protein,hap1,hap6,-3.4696,0.034,-6.7282,-0.2109,TRUE
Glyma.20G107900,water_soluble_protein,hap1,hap3,-3.6155,0.0156,-6.6624,-0.5687,TRUE
Glyma.02G238900,water_soluble_protein,hap1,hap2,-2.343,0.0028,-3.8644,-0.8216,TRUE
Glyma.05G048900,water_soluble_protein,hap12,hap2,4.8982,0.0052,1.0012,8.7951,TRUE
Glyma.05G048900,water_soluble_protein,hap12,hap6,6.35,0.0026,1.5642,11.1358,TRUE
Glyma.06G163500,water_soluble_protein,hap1,hap2,2.1181,0.0068,0.5922,3.6441,TRUE
Glyma.15G101200,water_soluble_protein,hap1,hap5,-5.2515,0.0047,-9.2599,-1.2431,TRUE
Glyma.15G101200,water_soluble_protein,hap2,hap5,-4.4286,0.0128,-8.1558,-0.7013,TRUE
Glyma.15G101200,water_soluble_protein,hap3,hap5,-6.2153,0.0002,-9.9877,-2.4429,TRUE
Glyma.04G223600,water_soluble_protein,hap1,hap4,-3.3128,0.0012,-5.2865,-1.3391,TRUE
Glyma.13G213100,water_soluble_protein,hap2,hap3,-5.1349,0.0009,-8.4351,-1.8347,TRUE
Glyma.20G106900,water_soluble_protein,hap1,hap2,-3.8209,0.0008,-6.2432,-1.3985,TRUE
Glyma.13G187700,water_soluble_protein,hap2,hap3,-3.4238,0.002,-5.8632,-0.9845,TRUE
Glyma.08G121600,water_soluble_protein,hap1,hap2,2.4802,0.0313,0.1792,4.7811,TRUE
Glyma.17G255700,water_soluble_protein,hap1,hap2,-5.8244,0.0001,-8.6388,-3.0101,TRUE
Glyma.17G012500,water_soluble_protein,hap1,hap2,-9.1339,0,-12.1074,-6.1603,TRUE
Glyma.20G163600,water_soluble_protein,hap1,hap3,-3.5575,0.0043,-5.9832,-1.1317,TRUE
Glyma.08G321700,water_soluble_protein,hap1,hap2,-3.055,0.0107,-5.5161,-0.5939,TRUE
Glyma.17G256400,water_soluble_protein,hap1,hap2,-5.9621,0.0001,-8.9217,-3.0024,TRUE
Glyma.01G213800,water_soluble_protein,hap1,hap2,-5.3942,0,-7.7824,-3.006,TRUE
Glyma.18G234200,water_soluble_protein,hap1,hap2,-1.8598,0.0398,-3.6322,-0.0874,TRUE
Glyma.03G055500,water_soluble_protein,hap1,hap2,-2.0537,0.0275,-3.9238,-0.1837,TRUE
Glyma.06G316300,water_soluble_protein,hap1,hap2,3.6207,0.0007,1.3384,5.903,TRUE
Glyma.01G239400,water_soluble_protein,hap1,hap2,-2.4104,0.0072,-4.158,-0.6629,TRUE
Glyma.19G075500,water_soluble_protein,hap26,hap8,-5.3631,0.0134,-9.5021,-1.224,TRUE
Glyma.08G105000,water_soluble_protein,hap1,hap2,-5.6842,0.0008,-8.9612,-2.4071,TRUE
Glyma.13G221000,water_soluble_protein,hap1,hap3,-6.0731,0.0013,-10.0896,-2.0567,TRUE
Glyma.13G221000,water_soluble_protein,hap2,hap3,-6.0161,0.0031,-10.295,-1.7373,TRUE
Glyma.06G209800,water_soluble_protein,hap1,hap2,-5.5653,0.002,-9.5245,-1.6062,TRUE
Glyma.18G156400,water_soluble_protein,hap1,hap3,-4.2579,0.0061,-7.5829,-0.9329,TRUE
Glyma.18G156400,water_soluble_protein,hap3,hap4,5.3451,0.0013,1.6726,9.0176,TRUE
Glyma.12G059600,water_soluble_protein,hap1,hap2,-4.2821,0.0058,-7.305,-1.2593,TRUE
Glyma.08G353800,water_soluble_protein,hap1,hap2,-4.7803,0.0005,-7.4231,-2.1375,TRUE
Glyma.06G239600,water_soluble_protein,hap1,hap2,-2.8619,0.0074,-4.9446,-0.7792,TRUE
Glyma.06G224800,water_soluble_protein,hap1,hap2,-2.8642,0.0358,-5.5766,-0.1518,TRUE
Glyma.10G071400,water_soluble_protein,hap1,hap2,-4.5442,0.0022,-7.4331,-1.6552,TRUE
Glyma.20G017400,water_soluble_protein,hap1,hap2,-2.1491,0.0424,-4.224,-0.0742,TRUE
Glyma.17G016500,water_soluble_protein,hap1,hap4,-8.8642,0,-12.5666,-5.1618,TRUE
Glyma.04G025800,water_soluble_protein,hap1,hap2,-3.3609,0.0245,-6.2837,-0.4382,TRUE
Glyma.08G294600,water_soluble_protein,hap1,hap2,2.3348,0.0028,0.8166,3.853,TRUE
Glyma.09G188400,water_soluble_protein,hap1,hap2,-2.8151,0.0104,-4.9601,-0.6701,TRUE
Glyma.12G074900,water_soluble_protein,hap1,hap3,-7.7892,0.0011,-12.4248,-3.1535,TRUE
Glyma.17G150300,water_soluble_protein,hap1,hap2,-2.1348,0.0202,-3.9314,-0.3382,TRUE
Glyma.06G201300,water_soluble_protein,hap1,hap4,-5.3377,0.0008,-8.8689,-1.8064,TRUE
Glyma.06G201300,water_soluble_protein,hap2,hap4,-3.9865,0.0325,-7.7376,-0.2353,TRUE
Glyma.09G254200,water_soluble_protein,hap1,hap2,-3.1085,0.0006,-5.0523,-1.1647,TRUE
Glyma.10G081200,water_soluble_protein,hap1,hap3,-4.3153,0.004,-7.4543,-1.1762,TRUE
Glyma.10G081200,water_soluble_protein,hap2,hap3,-4.2566,0.0076,-7.5601,-0.9532,TRUE
Glyma.13G362900,water_soluble_protein,hap1,hap2,-1.7352,0.0476,-3.4517,-0.0188,TRUE
Glyma.08G295500,water_soluble_protein,hap1,hap3,-2.797,0.0422,-5.5152,-0.0787,TRUE
Glyma.08G295500,water_soluble_protein,hap2,hap3,-4.2712,0.0012,-7.0648,-1.4776,TRUE
Glyma.18G139300,water_soluble_protein,hap1,hap4,-4.0654,0.0238,-7.7401,-0.3906,TRUE
Glyma.03G128800,water_soluble_protein,hap1,hap2,-2.6701,0.0144,-4.8003,-0.5399,TRUE
Glyma.08G160400,water_soluble_protein,hap1,hap2,-3.4486,0.0015,-5.5597,-1.3375,TRUE
Glyma.08G101000,water_soluble_protein,hap1,hap2,-5.7788,0.0006,-9.3541,-2.2036,TRUE
Glyma.08G101000,water_soluble_protein,hap1,hap4,-7.2944,0.0037,-12.5712,-2.0176,TRUE
Glyma.08G121200,water_soluble_protein,hap2,hap3,-2.8946,0.041,-5.7138,-0.0755,TRUE
Glyma.01G008400,water_soluble_protein,hap2,hap5,-5.2641,0.0001,-8.3793,-2.1489,TRUE
Glyma.01G008400,water_soluble_protein,hap5,hap6,5.6482,0.0264,0.4743,10.8221,TRUE
Glyma.03G005300,water_soluble_protein,hap1,hap2,-3.3867,0.0037,-5.6601,-1.1132,TRUE
Glyma.10G210300,water_soluble_protein,hap1,hap2,2.0872,0.0114,0.4766,3.6978,TRUE
Glyma.01G069200,water_soluble_protein,hap1,hap2,2.2187,0.0336,0.1746,4.2627,TRUE
Glyma.11G232300,water_soluble_protein,hap2,hap3,3.4847,0.0025,1.0565,5.9128,TRUE
Glyma.19G030400,water_soluble_protein,hap1,hap2,-4.4134,0.0071,-7.6087,-1.2182,TRUE
Glyma.18G134000,water_soluble_protein,hap4,hap7,5.6227,0.0264,0.4098,10.8357,TRUE
Glyma.10G095900,water_soluble_protein,hap1,hap2,-3.5947,0.0132,-6.5654,-0.6241,TRUE
Glyma.10G095900,water_soluble_protein,hap2,hap3,4.0995,0.0145,0.6724,7.5267,TRUE
Glyma.12G049800,water_soluble_protein,hap1,hap2,-3.0056,0.0168,-5.4628,-0.5484,TRUE
Glyma.11G071200,water_soluble_protein,hap1,hap2,-4.0783,0.0057,-6.9519,-1.2046,TRUE
Glyma.06G180100,water_soluble_protein,hap1,hap2,-4.3428,0.0051,-7.3636,-1.3221,TRUE
Glyma.12G118000,water_soluble_protein,hap1,hap2,2.0174,0.009,0.5111,3.5238,TRUE
Glyma.19G121900,water_soluble_protein,hap1,hap3,-3.051,0.0075,-5.2776,-0.8243,TRUE
Glyma.17G016400,water_soluble_protein,hap1,hap2,-8.4101,0.0001,-12.4551,-4.365,TRUE
Glyma.18G148700,water_soluble_protein,hap1,hap3,-4.3734,0.0021,-7.3799,-1.3668,TRUE
Glyma.08G315000,water_soluble_protein,hap1,hap2,-3.3769,0.0075,-5.8405,-0.9134,TRUE
Glyma.01G136300,water_soluble_protein,hap1,hap2,3.6165,0.012,0.8053,6.4277,TRUE
Glyma.18G043400,water_soluble_protein,hap2,hap3,-2.6087,0.0068,-4.6105,-0.6069,TRUE
Glyma.06G209000,water_soluble_protein,hap1,hap2,-5.1334,0.0016,-8.5808,-1.686,TRUE
Glyma.06G209000,water_soluble_protein,hap2,hap3,5.09,0.0301,0.3944,9.7856,TRUE
Glyma.04G225600,water_soluble_protein,hap1,hap3,-2.7613,0.0064,-4.7331,-0.7895,TRUE
Glyma.18G134400,water_soluble_protein,hap1,hap4,-3.4408,0.0074,-6.1013,-0.7803,TRUE
Glyma.18G134400,water_soluble_protein,hap3,hap4,-2.8233,0.0419,-5.5642,-0.0825,TRUE
Glyma.12G204600,water_soluble_protein,hap1,hap3,-6.8572,0.007,-12.1344,-1.58,TRUE
Glyma.12G204600,water_soluble_protein,hap2,hap3,-6.4296,0.0199,-12.0291,-0.8301,TRUE
Glyma.20G079500,water_soluble_protein,hap1,hap2,-1.865,0.0173,-3.3966,-0.3334,TRUE
Glyma.08G097300,water_soluble_protein,hap1,hap2,-5.9082,0.0002,-8.9584,-2.8581,TRUE
Glyma.06G121600,water_soluble_protein,hap1,hap2,3.8699,0.0134,0.8147,6.9251,TRUE
Glyma.04G043200,water_soluble_protein,hap1,hap3,-3.3267,0.0257,-6.245,-0.4084,TRUE
Glyma.03G103300,water_soluble_protein,hap2,hap3,-3.785,0.0062,-6.6604,-0.9095,TRUE
Glyma.08G270800,water_soluble_protein,hap1,hap2,-7.1916,0,-10.2879,-4.0952,TRUE
Glyma.08G281600,water_soluble_protein,hap1,hap2,-2.9733,0.0057,-5.0708,-0.8758,TRUE
Glyma.08G109800,water_soluble_protein,hap1,hap2,-5.7483,0.0001,-8.6602,-2.8363,TRUE
Glyma.03G127500,water_soluble_protein,hap3,hap4,-3.5296,0.0082,-6.2895,-0.7696,TRUE
Glyma.04G038600,water_soluble_protein,hap1,hap2,2.329,0.0078,0.6234,4.0345,TRUE
Glyma.02G048700,water_soluble_protein,hap2,hap5,-5.0846,0.0003,-8.1267,-2.0426,TRUE
Glyma.02G048700,water_soluble_protein,hap4,hap5,-5.3461,0.0007,-8.7225,-1.9697,TRUE
Glyma.06G323200,water_soluble_protein,hap3,hap4,-4.7493,0.0005,-7.7875,-1.7111,TRUE
Glyma.16G083200,water_soluble_protein,hap1,hap12,-8.3521,0,-12.2545,-4.4496,TRUE
Glyma.16G083200,water_soluble_protein,hap12,hap2,6.7367,0.001,2.399,11.0743,TRUE
Glyma.13G361800,water_soluble_protein,hap1,hap2,-4.0456,0.0141,-7.4148,-0.6764,TRUE
Glyma.13G361800,water_soluble_protein,hap2,hap4,6.3164,0.0152,1.0053,11.6275,TRUE
Glyma.09G184100,water_soluble_protein,hap1,hap2,-1.6953,0.0269,-3.1941,-0.1964,TRUE
Glyma.11G188000,water_soluble_protein,hap1,hap2,-2.8502,0.0067,-4.8984,-0.8021,TRUE
Glyma.10G031400,water_soluble_protein,hap1,hap2,-2.1516,0.0326,-4.1223,-0.1808,TRUE
Glyma.16G073400,water_soluble_protein,hap1,hap4,-4.5926,0.0046,-7.9841,-1.2012,TRUE
Glyma.16G073400,water_soluble_protein,hap2,hap4,-7.1732,0.0013,-11.9042,-2.4422,TRUE
Glyma.04G025400,water_soluble_protein,hap1,hap4,-3.9673,0.0107,-7.0013,-0.9333,TRUE
Glyma.18G013200,water_soluble_protein,hap1,hap3,-4.3829,0.0025,-7.5582,-1.2077,TRUE
Glyma.12G063900,water_soluble_protein,hap1,hap2,1.9889,0.0488,0.0107,3.9672,TRUE
Glyma.19G032000,water_soluble_protein,hap2,hap3,5.9829,0.0073,1.3553,10.6104,TRUE
Glyma.02G008100,water_soluble_protein,hap1,hap4,-3.7895,0.0024,-6.4184,-1.1606,TRUE
Glyma.13G355500,water_soluble_protein,hap1,hap3,-3.2798,0.0061,-5.6106,-0.949,TRUE
Glyma.05G154700,water_soluble_protein,hap1,hap2,-2.03,0.0108,-3.5833,-0.4767,TRUE
Glyma.13G222700,water_soluble_protein,hap1,hap3,-3.7101,0.0191,-6.9231,-0.4971,TRUE
Glyma.18G127800,water_soluble_protein,hap1,hap2,-2.2709,0.0432,-4.4714,-0.0704,TRUE
Glyma.11G252900,water_soluble_protein,hap3,hap5,-8.3027,0.0017,-14.1313,-2.4741,TRUE
Glyma.01G200100,water_soluble_protein,hap1,hap2,-1.9631,0.0434,-3.867,-0.0592,TRUE
Glyma.06G317600,water_soluble_protein,hap1,hap2,3.3688,0.0006,1.464,5.2736,TRUE
Glyma.03G102900,water_soluble_protein,hap1,hap4,-3.4072,0.0059,-5.9839,-0.8306,TRUE
Glyma.13G235400,water_soluble_protein,hap1,hap2,-2.0227,0.0077,-3.5033,-0.5422,TRUE
Glyma.06G205700,water_soluble_protein,hap1,hap2,-6.1865,0.0002,-9.7203,-2.6527,TRUE
Glyma.06G205700,water_soluble_protein,hap2,hap3,5.0247,0.0126,0.8945,9.155,TRUE
Glyma.06G322000,water_soluble_protein,hap2,hap3,-3.6634,0.0018,-6.1487,-1.1782,TRUE
Glyma.01G215300,water_soluble_protein,hap1,hap4,-5.2844,0,-7.5502,-3.0187,TRUE
Glyma.01G217300,water_soluble_protein,hap1,hap2,-3.7193,0.0015,-5.9898,-1.4488,TRUE
Glyma.19G028700,water_soluble_protein,hap1,hap2,-3.5064,0.0251,-6.5682,-0.4445,TRUE
Glyma.20G165100,water_soluble_protein,hap1,hap2,-7.065,0,-10.1225,-4.0074,TRUE
Glyma.02G284100,water_soluble_protein,hap1,hap15,-4.4621,0.0037,-7.4451,-1.4791,TRUE
Glyma.04G029500,water_soluble_protein,hap1,hap2,-2.4674,0.0152,-4.4536,-0.4813,TRUE
Glyma.13G223400,water_soluble_protein,hap1,hap3,-4.7257,0.0009,-7.7655,-1.6859,TRUE
Glyma.14G007100,water_soluble_protein,hap1,hap3,-3.4309,0.0078,-5.9456,-0.9163,TRUE
Glyma.04G038500,water_soluble_protein,hap1,hap2,-4.1779,0.024,-7.7986,-0.5572,TRUE
Glyma.13G206700,water_soluble_protein,hap2,hap3,5.6461,0.0026,1.6906,9.6016,TRUE
Glyma.20G107500,water_soluble_protein,hap3,hap4,4.6956,0.0027,1.274,8.1172,TRUE
Glyma.10G166400,water_soluble_protein,hap1,hap3,-8.1393,0.0001,-12.6738,-3.6048,TRUE
Glyma.10G166400,water_soluble_protein,hap2,hap3,-8.8233,0.0005,-14.2632,-3.3835,TRUE
Glyma.18G012700,water_soluble_protein,hap1,hap3,-3.994,0.0006,-6.4885,-1.4995,TRUE
Glyma.13G250800,water_soluble_protein,hap1,hap2,-3.1729,0.0036,-5.2945,-1.0513,TRUE
Glyma.01G219100,water_soluble_protein,hap1,hap5,-4.094,0.0026,-6.9601,-1.228,TRUE
Glyma.01G219100,water_soluble_protein,hap2,hap5,-4.4424,0.0014,-7.3899,-1.4949,TRUE
Glyma.18G207100,water_soluble_protein,hap1,hap5,-4.8425,0.0249,-9.1884,-0.4965,TRUE
Glyma.13G253100,water_soluble_protein,hap1,hap2,-2.771,0.0047,-4.6802,-0.8618,TRUE
Glyma.12G205600,water_soluble_protein,hap1,hap3,-9.104,0.0024,-15.427,-2.7809,TRUE
Glyma.12G205600,water_soluble_protein,hap2,hap3,-9.8168,0.0018,-16.4667,-3.167,TRUE
Glyma.06G211200,water_soluble_protein,hap1,hap2,-5.1813,0.0014,-8.6232,-1.7394,TRUE
Glyma.01G063400,water_soluble_protein,hap1,hap2,-5.84,0.0003,-8.979,-2.701,TRUE
Glyma.01G019000,water_soluble_protein,hap1,hap2,3.5518,0.0011,1.2334,5.8702,TRUE
Glyma.19G034000,water_soluble_protein,hap1,hap2,-4.6745,0.0073,-8.0713,-1.2777,TRUE
Glyma.05G031400,water_soluble_protein,hap1,hap2,2.5523,0.0076,0.6889,4.4156,TRUE
Glyma.18G138300,water_soluble_protein,hap1,hap4,-4.7644,0.0012,-7.8861,-1.6427,TRUE
Glyma.18G138300,water_soluble_protein,hap3,hap4,-4.3012,0.0046,-7.4739,-1.1284,TRUE
