loc,trait,group1,group2,meandiff,p-adj,lower,upper,reject
Glyma.03G017700,protein_content,hap1,hap2,0.8909,0.0277,0.0987,1.6832,TRUE
Glyma.08G099400,protein_content,hap1,hap2,1.329,0.0131,0.2827,2.3754,TRUE
Glyma.17G066500,protein_content,hap2,hap4,1.4918,0.0162,0.2265,2.7571,TRUE
Glyma.08G127700,protein_content,hap1,hap3,1.0573,0.0102,0.2088,1.9057,TRUE
Glyma.08G114400,protein_content,hap1,hap3,1.8002,0,0.8511,2.7492,TRUE
Glyma.08G114400,protein_content,hap2,hap3,2.1409,0.0006,0.8007,3.481,TRUE
Glyma.12G221100,protein_content,hap1,hap2,1.1313,0.0034,0.3799,1.8827,TRUE
Glyma.04G036900,protein_content,hap1,hap2,0.9421,0.012,0.1717,1.7126,TRUE
Glyma.04G040000,protein_content,hap1,hap3,-2.5809,0.0001,-4.0338,-1.1281,TRUE
Glyma.04G040000,protein_content,hap2,hap3,-3.5498,0.0002,-5.5839,-1.5158,TRUE
Glyma.17G159600,protein_content,hap1,hap2,0.793,0.0101,0.1911,1.3948,TRUE
Glyma.04G120800,protein_content,hap1,hap2,1.1062,0.0013,0.4379,1.7744,TRUE
Glyma.18G120400,protein_content,hap1,hap3,-1.078,0.0133,-1.9705,-0.1855,TRUE
Glyma.15G029000,protein_content,hap1,hap2,0.9209,0.0126,0.2,1.6419,TRUE
Glyma.07G195500,protein_content,hap1,hap3,2.6972,0.0003,1.1071,4.2873,TRUE
Glyma.13G006200,protein_content,hap1,hap2,1.5142,0.0128,0.2659,2.7626,TRUE
Glyma.13G006200,protein_content,hap2,hap3,-2.0218,0.0027,-3.4441,-0.5994,TRUE
Glyma.16G029700,protein_content,hap1,hap2,-1.3526,0.002,-2.2023,-0.5028,TRUE
Glyma.09G194500,protein_content,hap1,hap2,1.021,0.0186,0.1722,1.8698,TRUE
Glyma.10G048800,protein_content,hap1,hap2,0.6219,0.049,0.0029,1.2409,TRUE
Glyma.08G031700,protein_content,hap1,hap2,1.1563,0.0058,0.3383,1.9743,TRUE
Glyma.07G167700,protein_content,hap1,hap2,2.5757,0.0002,1.1051,4.0464,TRUE
Glyma.17G017600,protein_content,hap1,hap2,1.2552,0.0158,0.1937,2.3167,TRUE
Glyma.13G000600,protein_content,hap1,hap2,-0.8918,0.0045,-1.5034,-0.2802,TRUE
Glyma.12G205500,protein_content,hap1,hap2,2.1551,0.0013,0.855,3.4553,TRUE
Glyma.08G241200,protein_content,hap1,hap3,1.9594,0.0002,0.8146,3.1042,TRUE
Glyma.14G028300,protein_content,hap1,hap3,-1.409,0.0191,-2.6293,-0.1888,TRUE
Glyma.15G048300,protein_content,hap1,hap2,1.6547,0.0005,0.7292,2.5803,TRUE
Glyma.08G309000,protein_content,hap1,hap3,-1.2612,0.0162,-2.3315,-0.1909,TRUE
Glyma.04G040300,protein_content,hap1,hap2,-2.6365,0,-3.8544,-1.4186,TRUE
Glyma.06G035600,protein_content,hap1,hap2,-0.7588,0.0118,-1.3472,-0.1704,TRUE
Glyma.04G113700,protein_content,hap1,hap3,1.1892,0.0009,0.4249,1.9535,TRUE
Glyma.20G061800,protein_content,hap1,hap2,1.7388,0.0071,0.4782,2.9994,TRUE
Glyma.15G148300,protein_content,hap1,hap2,1.2434,0.0007,0.4555,2.0313,TRUE
Glyma.18G228800,protein_content,hap1,hap2,1.032,0.0095,0.2104,1.8535,TRUE
Glyma.01G199500,protein_content,hap1,hap2,1.553,0,0.8311,2.275,TRUE
Glyma.06G085300,protein_content,hap1,hap2,-1.1346,0.0003,-1.7421,-0.5271,TRUE
Glyma.08G111600,protein_content,hap1,hap2,1.9044,0.0004,0.7581,3.0508,TRUE
Glyma.15G149900,protein_content,hap1,hap2,1.3177,0,0.6919,1.9435,TRUE
Glyma.13G005700,protein_content,hap2,hap8,-2.2012,0.0291,-4.2152,-0.1873,TRUE
Glyma.17G013700,protein_content,hap1,hap3,2.2089,0.0003,0.8927,3.5251,TRUE
Glyma.17G033800,protein_content,hap1,hap2,1.5635,0.0021,0.5742,2.5528,TRUE
Glyma.18G275900,protein_content,hap2,hap5,-2.0043,0.0007,-3.3338,-0.6749,TRUE
Glyma.18G275900,protein_content,hap3,hap5,-1.8018,0.0014,-3.0491,-0.5545,TRUE
Glyma.17G152100,protein_content,hap1,hap2,-1.0005,0.0023,-1.6406,-0.3604,TRUE
Glyma.17G151500,protein_content,hap1,hap2,-0.8139,0.0102,-1.4327,-0.1951,TRUE
Glyma.17G139800,protein_content,hap1,hap2,1.4046,0.0026,0.4971,2.312,TRUE
Glyma.10G240900,protein_content,hap1,hap2,1.4929,0.0084,0.3877,2.5981,TRUE
Glyma.07G263200,protein_content,hap1,hap2,0.6783,0.033,0.0553,1.3012,TRUE
Glyma.16G141700,protein_content,hap1,hap4,-1.9197,0.0082,-3.4238,-0.4156,TRUE
Glyma.13G142400,protein_content,hap1,hap2,-1.0748,0.0025,-1.8252,-0.3244,TRUE
Glyma.18G187500,protein_content,hap1,hap4,1.9524,0.0076,0.435,3.4699,TRUE
Glyma.05G213600,protein_content,hap1,hap2,1.8544,0.0173,0.2681,3.4407,TRUE
Glyma.19G130000,protein_content,hap1,hap2,-0.8008,0.0084,-1.3937,-0.2078,TRUE
Glyma.04G043700,protein_content,hap1,hap4,-2.0572,0.0045,-3.5749,-0.5395,TRUE
Glyma.01G031000,protein_content,hap1,hap3,1.7601,0.0139,0.2943,3.2258,TRUE
Glyma.12G205400,protein_content,hap1,hap2,2.2717,0.0004,1.0256,3.5177,TRUE
Glyma.20G066400,protein_content,hap1,hap2,1.7331,0.0069,0.4814,2.9848,TRUE
Glyma.06G212900,protein_content,hap1,hap2,1.0396,0.0015,0.4025,1.6768,TRUE
Glyma.19G014000,protein_content,hap1,hap2,-1.3217,0.0174,-2.4743,-0.1691,TRUE
Glyma.17G158100,protein_content,hap1,hap2,3.0412,0,1.8416,4.2407,TRUE
Glyma.04G164200,protein_content,hap2,hap3,-2.4607,0.0011,-4.0688,-0.8525,TRUE
Glyma.15G048800,protein_content,hap1,hap3,2.764,0,1.7128,3.8152,TRUE
Glyma.15G048800,protein_content,hap2,hap3,1.8783,0.0001,0.8426,2.9141,TRUE
Glyma.02G138100,protein_content,hap1,hap3,-0.9678,0.0376,-1.8915,-0.0441,TRUE
Glyma.03G133700,protein_content,hap1,hap2,1.0251,0.0013,0.4043,1.6459,TRUE
Glyma.13G009200,protein_content,hap1,hap3,-0.7797,0.0437,-1.5371,-0.0223,TRUE
Glyma.07G047600,protein_content,hap1,hap3,0.9751,0.0261,0.0935,1.8568,TRUE
Glyma.20G057000,protein_content,hap1,hap2,1.6736,0.0055,0.4988,2.8484,TRUE
Glyma.08G117500,protein_content,hap1,hap2,1.2495,0.0001,0.6341,1.865,TRUE
Glyma.11G060800,protein_content,hap2,hap3,-1.3359,0.0164,-2.4706,-0.2011,TRUE
Glyma.08G110600,protein_content,hap1,hap2,1.8778,0.0002,0.7971,2.9586,TRUE
Glyma.01G169900,protein_content,hap2,hap3,1.07,0.0399,0.0393,2.1007,TRUE
Glyma.12G104000,protein_content,hap11,hap2,1.9519,0.013,0.3048,3.599,TRUE
Glyma.03G044700,protein_content,hap2,hap5,-2.0621,0.0071,-3.7009,-0.4233,TRUE
Glyma.08G117600,protein_content,hap1,hap2,1.5168,0,0.8148,2.2188,TRUE
Glyma.08G117600,protein_content,hap1,hap3,2.0049,0.0005,0.7771,3.2328,TRUE
Glyma.20G137700,protein_content,hap1,hap9,-1.3669,0.0434,-2.7054,-0.0283,TRUE
Glyma.15G035900,protein_content,hap1,hap2,1.1265,0.0089,0.2353,2.0177,TRUE
Glyma.15G035900,protein_content,hap2,hap3,-1.2365,0.0068,-2.1866,-0.2863,TRUE
Glyma.20G057600,protein_content,hap1,hap2,1.6952,0.0036,0.5621,2.8283,TRUE
Glyma.17G062300,protein_content,hap1,hap3,-1.2,0.023,-2.2655,-0.1344,TRUE
Glyma.15G033400,protein_content,hap1,hap3,1.2753,0.0117,0.2107,2.3398,TRUE
Glyma.15G033400,protein_content,hap3,hap4,-1.8074,0.0003,-2.9297,-0.6851,TRUE
Glyma.09G269500,protein_content,hap1,hap2,1.2505,0.0005,0.5488,1.9523,TRUE
Glyma.20G076000,protein_content,hap1,hap3,1.7856,0.0055,0.4433,3.1278,TRUE
Glyma.08G207300,protein_content,hap1,hap3,1.1637,0.0025,0.3525,1.9749,TRUE
Glyma.15G050900,protein_content,hap1,hap2,1.4394,0.0002,0.7011,2.1776,TRUE
Glyma.20G120400,protein_content,hap1,hap2,1.3304,0.0011,0.4634,2.1974,TRUE
Glyma.15G029900,protein_content,hap3,hap5,-1.3195,0.0036,-2.2696,-0.3694,TRUE
Glyma.06G274200,protein_content,hap1,hap4,-1.5052,0.0127,-2.7452,-0.2651,TRUE
Glyma.20G069100,protein_content,hap1,hap2,1.4893,0.0088,0.3795,2.5991,TRUE
Glyma.04G163900,protein_content,hap1,hap2,1.2656,0.0016,0.4878,2.0434,TRUE
Glyma.12G101900,protein_content,hap2,hap3,-2.2975,0.0006,-3.7385,-0.8565,TRUE
Glyma.03G015000,protein_content,hap1,hap2,1.1446,0.0013,0.4521,1.8371,TRUE
Glyma.15G018300,protein_content,hap1,hap2,1.1673,0.0048,0.36,1.9746,TRUE
Glyma.09G049500,protein_content,hap2,hap3,1.428,0.004,0.3501,2.5058,TRUE
Glyma.05G200100,protein_content,hap1,hap2,1.0906,0.0004,0.4962,1.6849,TRUE
Glyma.15G035700,protein_content,hap1,hap2,1.3258,0.0001,0.6575,1.9941,TRUE
Glyma.20G087100,protein_content,hap1,hap2,1.846,0.0038,0.6028,3.0892,TRUE
Glyma.09G041300,protein_content,hap1,hap2,1.3498,0.0273,0.122,2.5775,TRUE
Glyma.09G041300,protein_content,hap1,hap3,1.4765,0.0025,0.4476,2.5053,TRUE
Glyma.05G185400,protein_content,hap1,hap2,-0.8935,0.0246,-1.6947,-0.0924,TRUE
Glyma.05G185400,protein_content,hap1,hap4,-2.3432,0.0002,-3.7061,-0.9804,TRUE
Glyma.03G207500,protein_content,hap1,hap2,1.1248,0.0032,0.3808,1.8688,TRUE
Glyma.06G274500,protein_content,hap1,hap5,-1.9986,0.0001,-3.1332,-0.864,TRUE
Glyma.15G030900,protein_content,hap1,hap2,1.0833,0.0094,0.2691,1.8974,TRUE
Glyma.19G245300,protein_content,hap1,hap2,-0.8147,0.0196,-1.4977,-0.1318,TRUE
Glyma.07G198400,protein_content,hap1,hap2,-1.0378,0.001,-1.6501,-0.4254,TRUE
Glyma.06G199800,protein_content,hap1,hap2,1.3575,0.0003,0.5544,2.1606,TRUE
Glyma.06G199800,protein_content,hap2,hap5,-2.1011,0,-3.0943,-1.1079,TRUE
Glyma.17G160600,protein_content,hap1,hap2,1.0967,0.0004,0.4997,1.6938,TRUE
Glyma.16G050700,protein_content,hap1,hap3,-0.9878,0.039,-1.9362,-0.0395,TRUE
Glyma.19G002200,protein_content,hap2,hap3,-1.5831,0.001,-2.6052,-0.5611,TRUE
Glyma.15G032100,protein_content,hap1,hap2,1.1921,0.0007,0.5074,1.8768,TRUE
Glyma.08G367100,protein_content,hap1,hap2,0.9191,0.021,0.1401,1.6982,TRUE
Glyma.20G108400,protein_content,hap1,hap5,-1.6028,0.0024,-2.7162,-0.4895,TRUE
Glyma.18G187800,protein_content,hap1,hap2,1.3428,0.0024,0.4805,2.205,TRUE
Glyma.15G030400,protein_content,hap1,hap2,1.2202,0.0014,0.4775,1.9629,TRUE
Glyma.15G174300,protein_content,hap1,hap3,1.8405,0.0073,0.4161,3.2649,TRUE
Glyma.06G200300,protein_content,hap1,hap3,1.5867,0.0433,0.0383,3.1351,TRUE
Glyma.13G250400,protein_content,hap1,hap3,1.2589,0.0082,0.2726,2.2453,TRUE
Glyma.20G076100,protein_content,hap1,hap3,1.9026,0.0033,0.5412,3.264,TRUE
Glyma.15G199300,protein_content,hap1,hap4,2.3084,0.0006,0.8712,3.7455,TRUE
Glyma.11G172800,protein_content,hap2,hap3,1.725,0.0095,0.3512,3.0988,TRUE
Glyma.09G268700,protein_content,hap1,hap3,1.2022,0.0022,0.4393,1.9652,TRUE
Glyma.08G179400,protein_content,hap1,hap3,1.2208,0.0113,0.2294,2.2122,TRUE
Glyma.06G238600,protein_content,hap1,hap2,-1.238,0.0134,-2.2166,-0.2594,TRUE
Glyma.01G004200,protein_content,hap1,hap2,0.812,0.0377,0.0367,1.5873,TRUE
Glyma.11G017000,protein_content,hap1,hap2,1.3145,0.0062,0.3775,2.2515,TRUE
Glyma.15G033100,protein_content,hap1,hap3,1.0691,0.0443,0.0189,2.1193,TRUE
Glyma.15G033100,protein_content,hap3,hap4,-1.5847,0.0015,-2.6919,-0.4775,TRUE
Glyma.18G169800,protein_content,hap1,hap2,1.1448,0.0059,0.3342,1.9554,TRUE
Glyma.18G293200,protein_content,hap1,hap4,-2.2099,0.0167,-4.1654,-0.2544,TRUE
Glyma.18G293200,protein_content,hap2,hap4,-2.5837,0.0111,-4.7824,-0.3849,TRUE
Glyma.17G151300,protein_content,hap1,hap2,-0.8538,0.0084,-1.4859,-0.2216,TRUE
Glyma.15G049100,protein_content,hap1,hap2,2.115,0,1.3412,2.8888,TRUE
Glyma.08G115400,protein_content,hap1,hap2,1.4763,0,0.6992,2.2535,TRUE
Glyma.12G198500,protein_content,hap1,hap4,2.1937,0.0019,0.6984,3.689,TRUE
Glyma.12G198500,protein_content,hap2,hap4,2.9206,0.0007,1.0757,4.7655,TRUE
Glyma.08G231700,protein_content,hap1,hap3,1.4715,0.0016,0.4807,2.4624,TRUE
Glyma.16G016000,protein_content,hap1,hap2,-1.0866,0.0343,-2.0919,-0.0814,TRUE
Glyma.15G045200,protein_content,hap1,hap2,1.8346,0.0001,0.8307,2.8385,TRUE
Glyma.15G045200,protein_content,hap1,hap3,1.2463,0.0071,0.2839,2.2087,TRUE
Glyma.17G032900,protein_content,hap1,hap3,1.5812,0,0.746,2.4163,TRUE
Glyma.06G275300,protein_content,hap1,hap2,-1.6171,0,-2.4364,-0.7977,TRUE
Glyma.05G214100,protein_content,hap1,hap2,1.7446,0.0141,0.2896,3.1996,TRUE
Glyma.05G214100,protein_content,hap2,hap3,-1.526,0.0406,-3,-0.0519,TRUE
Glyma.20G060900,protein_content,hap1,hap2,1.6364,0.0065,0.462,2.8108,TRUE
Glyma.17G028500,protein_content,hap1,hap2,1.3773,0.0001,0.6748,2.0797,TRUE
Glyma.03G240800,protein_content,hap1,hap2,-0.7782,0.0139,-1.3968,-0.1595,TRUE
Glyma.17G065900,protein_content,hap1,hap2,-1.0759,0.0038,-1.8555,-0.2964,TRUE
Glyma.17G065900,protein_content,hap2,hap4,1.7243,0.0268,0.16,3.2886,TRUE
Glyma.16G028100,protein_content,hap1,hap5,-1.5226,0.0388,-2.9953,-0.0499,TRUE
Glyma.16G028100,protein_content,hap2,hap5,-1.828,0.0043,-3.2429,-0.4131,TRUE
Glyma.16G028100,protein_content,hap3,hap5,-1.7936,0.0263,-3.4483,-0.1388,TRUE
Glyma.08G117100,protein_content,hap1,hap2,1.6127,0,0.9039,2.3216,TRUE
Glyma.15G034200,protein_content,hap1,hap4,1.1193,0.0144,0.1833,2.0552,TRUE
Glyma.15G034200,protein_content,hap2,hap4,1.1898,0.0065,0.2805,2.0992,TRUE
Glyma.04G151300,protein_content,hap1,hap2,1.265,0.0015,0.4891,2.0409,TRUE
Glyma.17G067200,protein_content,hap1,hap2,-1.4462,0.0322,-2.768,-0.1244,TRUE
Glyma.16G219000,protein_content,hap1,hap3,-1.1244,0.0155,-2.0729,-0.1758,TRUE
Glyma.13G009300,protein_content,hap1,hap2,-0.9111,0.0207,-1.7089,-0.1134,TRUE
Glyma.07G050300,protein_content,hap1,hap2,1.1749,0.0008,0.4956,1.8543,TRUE
Glyma.18G026500,protein_content,hap2,hap3,1.4536,0.0014,0.4868,2.4203,TRUE
Glyma.06G202400,protein_content,hap2,hap4,1.3573,0,0.7342,1.9805,TRUE
Glyma.03G206600,protein_content,hap1,hap2,1.1478,0.001,0.4707,1.8249,TRUE
Glyma.08G140100,protein_content,hap1,hap2,1.461,0.0002,0.5818,2.3402,TRUE
Glyma.08G140100,protein_content,hap1,hap3,1.6425,0.0045,0.3916,2.8933,TRUE
Glyma.08G237600,protein_content,hap1,hap2,1.4375,0.0005,0.6375,2.2375,TRUE
Glyma.08G136100,protein_content,hap1,hap2,1.7474,0.0004,0.5926,2.9021,TRUE
Glyma.04G039900,protein_content,hap1,hap2,-2.647,0,-3.8616,-1.4324,TRUE
Glyma.03G161100,protein_content,hap1,hap2,1.0931,0.0004,0.4953,1.691,TRUE
Glyma.05G225800,protein_content,hap1,hap2,0.7374,0.0319,0.0644,1.4104,TRUE
Glyma.20G167300,protein_content,hap1,hap2,-1.5237,0.0142,-2.7387,-0.3087,TRUE
Glyma.18G023700,protein_content,hap1,hap2,-0.9367,0.0342,-1.8177,-0.0557,TRUE
Glyma.20G068100,protein_content,hap1,hap2,1.7145,0.0004,0.7834,2.6456,TRUE
Glyma.10G209500,protein_content,hap1,hap2,1.2738,0.0021,0.4664,2.0812,TRUE
Glyma.02G240600,protein_content,hap1,hap2,2.1169,0.0001,0.9756,3.2581,TRUE
Glyma.13G307000,protein_content,hap1,hap2,1.348,0.0414,0.0416,2.6545,TRUE
Glyma.11G247000,protein_content,hap1,hap2,0.7479,0.0201,0.1185,1.3772,TRUE
Glyma.03G058800,protein_content,hap2,hap3,2.2613,0.015,0.3008,4.2219,TRUE
Glyma.01G136900,protein_content,hap4,hap60,-2.4109,0.0035,-3.9654,-0.8564,TRUE
Glyma.03G206800,protein_content,hap1,hap2,1.1651,0.0015,0.4534,1.8769,TRUE
Glyma.08G142800,protein_content,hap1,hap2,1.2373,0.0002,0.528,1.9465,TRUE
Glyma.07G047100,protein_content,hap1,hap4,1.7094,0.0015,0.5189,2.8998,TRUE
Glyma.20G189100,protein_content,hap1,hap2,1.5051,0.0039,0.4095,2.6006,TRUE
Glyma.13G000900,protein_content,hap1,hap2,-0.9549,0.0035,-1.5909,-0.3189,TRUE
Glyma.18G189200,protein_content,hap3,hap4,2.0192,0.008,0.4408,3.5977,TRUE
Glyma.08G104400,protein_content,hap1,hap2,2.3272,0,1.1899,3.4645,TRUE
Glyma.20G198100,protein_content,hap1,hap2,1.1431,0.0031,0.39,1.8961,TRUE
Glyma.20G189500,protein_content,hap1,hap2,1.6307,0.0045,0.3872,2.8741,TRUE
Glyma.13G354700,protein_content,hap1,hap2,1.3515,0.0001,0.6738,2.0293,TRUE
Glyma.06G315500,protein_content,hap2,hap3,-2.0257,0.0018,-3.4044,-0.647,TRUE
Glyma.06G146600,protein_content,hap3,hap4,1.8383,0.0028,0.4917,3.1849,TRUE
Glyma.01G101700,protein_content,hap3,hap5,1.3981,0.0317,0.0798,2.7164,TRUE
Glyma.03G204000,protein_content,hap1,hap3,1.6039,0.0001,0.7141,2.4938,TRUE
Glyma.08G228900,protein_content,hap1,hap2,0.9754,0.0036,0.3232,1.6276,TRUE
Glyma.04G042700,protein_content,hap1,hap2,-1.5341,0.0131,-2.7424,-0.3258,TRUE
Glyma.06G202100,protein_content,hap1,hap2,1.3214,0.0068,0.3056,2.3373,TRUE
Glyma.07G147000,protein_content,hap1,hap2,1.2182,0.0005,0.5397,1.8967,TRUE
Glyma.08G114600,protein_content,hap1,hap3,1.8194,0.0001,0.7723,2.8664,TRUE
Glyma.08G114600,protein_content,hap2,hap3,2.0876,0.0012,0.6524,3.5228,TRUE
Glyma.08G075000,protein_content,hap1,hap2,-0.9127,0.0128,-1.6648,-0.1605,TRUE
Glyma.08G075000,protein_content,hap2,hap3,1.5037,0.0138,0.2529,2.7544,TRUE
Glyma.06G274300,protein_content,hap1,hap2,-1.5929,0,-2.4296,-0.7562,TRUE
Glyma.15G030000,protein_content,hap1,hap2,1.0652,0.0047,0.3303,1.8,TRUE
Glyma.12G198700,protein_content,hap1,hap3,-1.297,0.0281,-2.482,-0.112,TRUE
Glyma.15G030500,protein_content,hap1,hap2,1.1431,0.0029,0.3952,1.8909,TRUE
Glyma.14G184700,protein_content,hap1,hap2,1.9657,0.0009,0.8197,3.1118,TRUE
Glyma.18G164300,protein_content,hap1,hap2,-0.8632,0.006,-1.4763,-0.2501,TRUE
Glyma.08G123700,protein_content,hap1,hap2,1.4683,0.0017,0.4104,2.5261,TRUE
Glyma.14G028200,protein_content,hap1,hap3,-1.2999,0.0191,-2.4263,-0.1734,TRUE
Glyma.03G063500,protein_content,hap1,hap2,1.7423,0.0037,0.5708,2.9139,TRUE
Glyma.17G014000,protein_content,hap1,hap2,1.1307,0.0011,0.4595,1.802,TRUE
Glyma.15G042700,protein_content,hap1,hap2,1.6515,0.0002,0.8034,2.4996,TRUE
Glyma.01G008100,protein_content,hap1,hap3,1.8103,0.0141,0.2684,3.3523,TRUE
Glyma.01G008100,protein_content,hap2,hap3,1.6111,0.0074,0.3268,2.8955,TRUE
Glyma.01G008100,protein_content,hap3,hap5,-1.7758,0.0149,-3.2967,-0.2549,TRUE
Glyma.15G047100,protein_content,hap1,hap2,1.9513,0.0001,0.8874,3.0152,TRUE
Glyma.15G047100,protein_content,hap1,hap3,1.2285,0.0086,0.2602,2.1968,TRUE
Glyma.15G044400,protein_content,hap2,hap3,1.0208,0.0188,0.1709,1.8706,TRUE
Glyma.08G201500,protein_content,hap2,hap3,1.3435,0.0008,0.4869,2.2001,TRUE
Glyma.13G088200,protein_content,hap2,hap4,1.3007,0.0248,0.1333,2.4681,TRUE
Glyma.11G204600,protein_content,hap1,hap2,1.6699,0.0049,0.5113,2.8285,TRUE
Glyma.17G154000,protein_content,hap2,hap3,-1.1083,0.0161,-2.0478,-0.1689,TRUE
Glyma.01G009000,protein_content,hap1,hap2,0.9658,0.0154,0.1866,1.745,TRUE
Glyma.17G022200,protein_content,hap1,hap2,1.326,0.001,0.5449,2.107,TRUE
Glyma.07G170000,protein_content,hap1,hap2,-0.6279,0.0488,-1.2525,-0.0034,TRUE
Glyma.12G021700,protein_content,hap1,hap2,1.3096,0.0156,0.251,2.3683,TRUE
Glyma.17G062600,protein_content,hap1,hap2,-1.1436,0.0063,-2.0414,-0.2458,TRUE
Glyma.15G034600,protein_content,hap2,hap3,1.0059,0.0208,0.1246,1.8872,TRUE
Glyma.06G299500,protein_content,hap1,hap2,1.2866,0.0055,0.383,2.1903,TRUE
Glyma.02G014200,protein_content,hap1,hap2,1.4064,0.029,0.1453,2.6676,TRUE
Glyma.18G142500,protein_content,hap1,hap3,2.5183,0.0032,0.6554,4.3813,TRUE
Glyma.18G142500,protein_content,hap3,hap4,-2.723,0.0021,-4.6679,-0.7781,TRUE
Glyma.07G250900,protein_content,hap1,hap2,1.1168,0.0377,0.0641,2.1695,TRUE
Glyma.08G106200,protein_content,hap1,hap2,1.6396,0,0.9513,2.3278,TRUE
Glyma.20G054900,protein_content,hap1,hap2,1.5451,0.008,0.4081,2.6821,TRUE
Glyma.05G221500,protein_content,hap1,hap2,0.6597,0.0475,0.0074,1.312,TRUE
Glyma.08G110000,protein_content,hap1,hap2,1.9586,0,0.9256,2.9915,TRUE
Glyma.02G134600,protein_content,hap2,hap3,1.312,0.0074,0.2951,2.3288,TRUE
Glyma.06G212700,protein_content,hap1,hap2,1.0615,0.0012,0.4268,1.6961,TRUE
Glyma.06G275600,protein_content,hap1,hap3,-1.2304,0.0024,-2.0876,-0.3732,TRUE
Glyma.08G097000,protein_content,hap1,hap2,0.9706,0.0075,0.2626,1.6785,TRUE
Glyma.10G064000,protein_content,hap1,hap2,1.1046,0.0021,0.4058,1.8033,TRUE
Glyma.19G010900,protein_content,hap1,hap2,1.4563,0.0003,0.6677,2.2449,TRUE
Glyma.06G054400,protein_content,hap1,hap2,-2.2166,0.0006,-3.4691,-0.9641,TRUE
Glyma.18G013400,protein_content,hap1,hap6,2.7296,0.0097,0.5212,4.9381,TRUE
Glyma.18G168400,protein_content,hap1,hap2,1.2915,0.0229,0.1807,2.4023,TRUE
Glyma.18G216500,protein_content,hap1,hap2,-0.9731,0.021,-1.7977,-0.1485,TRUE
Glyma.06G316200,protein_content,hap1,hap2,1.2205,0.0278,0.1071,2.3338,TRUE
Glyma.17G018400,protein_content,hap1,hap2,2.1413,0.0003,0.9856,3.2971,TRUE
Glyma.04G043000,protein_content,hap1,hap2,-1.3512,0.0237,-2.5203,-0.1821,TRUE
Glyma.08G016200,protein_content,hap1,hap2,-0.9885,0.0049,-1.6737,-0.3032,TRUE
Glyma.08G132300,protein_content,hap1,hap2,1.2065,0.0013,0.4104,2.0026,TRUE
Glyma.17G028900,protein_content,hap1,hap2,1.4805,0.0001,0.7556,2.2054,TRUE
Glyma.18G143400,protein_content,hap1,hap3,2.2713,0.0034,0.6412,3.9014,TRUE
Glyma.18G143400,protein_content,hap2,hap3,2.4715,0.002,0.7744,4.1686,TRUE
Glyma.18G023800,protein_content,hap1,hap2,-1.2059,0.01,-2.1962,-0.2156,TRUE
Glyma.08G228200,protein_content,hap1,hap3,2.6589,0.0004,1.0372,4.2806,TRUE
Glyma.18G192800,protein_content,hap1,hap3,1.5594,0.0132,0.2694,2.8493,TRUE
Glyma.02G165700,protein_content,hap1,hap2,1.4219,0.0078,0.3785,2.4652,TRUE
Glyma.08G116700,protein_content,hap1,hap2,1.3334,0.0001,0.6032,2.0635,TRUE
Glyma.13G325200,protein_content,hap1,hap4,-2.5687,0.0001,-3.9711,-1.1663,TRUE
Glyma.01G215100,protein_content,hap1,hap2,-1.3068,0.0109,-2.3099,-0.3037,TRUE
Glyma.08G032100,protein_content,hap1,hap3,0.9666,0.0207,0.1493,1.7839,TRUE
Glyma.04G053600,protein_content,hap1,hap3,-2.4196,0.0006,-3.9313,-0.908,TRUE
Glyma.20G107600,protein_content,hap1,hap2,-1.0019,0.0349,-1.954,-0.0499,TRUE
Glyma.20G067600,protein_content,hap1,hap2,0.9723,0.0107,0.2284,1.7163,TRUE
Glyma.18G122500,protein_content,hap3,hap4,-1.2365,0.0044,-2.1457,-0.3273,TRUE
Glyma.18G070500,protein_content,hap1,hap3,2.2145,0.0048,0.5731,3.8559,TRUE
Glyma.18G070500,protein_content,hap2,hap3,1.9726,0.0079,0.432,3.5132,TRUE
Glyma.13G355800,protein_content,hap2,hap3,-3.0219,0.0002,-4.7805,-1.2633,TRUE
Glyma.08G135200,protein_content,hap3,hap4,1.0688,0.0072,0.2435,1.8942,TRUE
Glyma.05G248400,protein_content,hap1,hap2,0.8441,0.0067,0.2363,1.4519,TRUE
Glyma.12G221200,protein_content,hap1,hap2,1.1209,0.0036,0.3706,1.8711,TRUE
Glyma.17G068000,protein_content,hap1,hap2,-1.0705,0.0004,-1.6586,-0.4824,TRUE
Glyma.04G113100,protein_content,hap1,hap3,1.265,0.0016,0.4126,2.1174,TRUE
Glyma.17G024800,protein_content,hap1,hap2,1.1182,0.0021,0.4119,1.8245,TRUE
Glyma.01G031300,protein_content,hap1,hap2,2.0879,0.0005,0.929,3.2467,TRUE
Glyma.14G052200,protein_content,hap1,hap2,-0.8032,0.0151,-1.4493,-0.1572,TRUE
Glyma.11G246500,protein_content,hap1,hap2,1.5425,0.0026,0.5446,2.5404,TRUE
Glyma.17G160000,protein_content,hap1,hap3,1.0447,0.0045,0.2751,1.8143,TRUE
Glyma.17G160000,protein_content,hap2,hap3,1.3463,0.0108,0.258,2.4345,TRUE
Glyma.04G037600,protein_content,hap1,hap2,1.0247,0.0016,0.3928,1.6567,TRUE
Glyma.07G047800,protein_content,hap1,hap2,0.9818,0.0034,0.328,1.6356,TRUE
Glyma.06G238300,protein_content,hap2,hap4,-1.9405,0.0062,-3.4634,-0.4176,TRUE
