loc,trait,name,sum_sq,df,F,PR(>F)
Glyma.20G089500,oil_content,Residual,577.8083027,204,NA,NA
Glyma.03G144900,oil_content,C(type),27.90027255,1,9.084715065,0.00290945
Glyma.03G144900,oil_content,Residual,617.2956161,201,NA,NA
Glyma.18G227900,oil_content,C(type),23.4355202,2,4.041046376,0.019294655
Glyma.18G227900,oil_content,Residual,492.9463885,170,NA,NA
Glyma.07G052700,oil_content,C(type),33.46962603,2,6.162445034,0.002847238
Glyma.07G052700,oil_content,Residual,320.4422798,118,NA,NA
Glyma.20G247200,oil_content,C(type),20.65472422,1,6.717156848,0.010275297
Glyma.20G247200,oil_content,Residual,596.5346038,194,NA,NA
Glyma.15G190300,oil_content,C(type),36.73017394,2,5.91367836,0.003236484
Glyma.15G190300,oil_content,Residual,577.6279954,186,NA,NA
Glyma.05G124800,oil_content,C(type),26.99444719,1,10.39579323,0.001488062
Glyma.05G124800,oil_content,Residual,490.7706806,189,NA,NA
Glyma.16G135000,oil_content,C(type),36.0174696,5,2.44325048,0.035873891
Glyma.16G135000,oil_content,Residual,539.5432838,183,NA,NA
Glyma.15G186300,oil_content,C(type),35.51841397,2,5.888497185,0.003285065
Glyma.15G186300,oil_content,Residual,591.1193398,196,NA,NA
Glyma.02G219300,oil_content,C(type),13.06133243,1,4.271309144,0.040146353
Glyma.02G219300,oil_content,Residual,568.7735889,186,NA,NA
Glyma.20G222400,oil_content,C(type),17.02740124,1,5.521765773,0.01977584
Glyma.20G222400,oil_content,Residual,604.4027907,196,NA,NA
Glyma.11G175900,oil_content,C(type),33.98876508,1,11.11242553,0.001019997
Glyma.11G175900,oil_content,Residual,617.8426599,202,NA,NA
Glyma.11G036500,oil_content,C(type),14.47739275,1,4.573413546,0.033709537
Glyma.11G036500,oil_content,Residual,620.4488072,196,NA,NA
Glyma.13G192300,oil_content,C(type),14.82239843,1,4.689276407,0.031529134
Glyma.13G192300,oil_content,Residual,635.3436705,201,NA,NA
Glyma.18G151300,oil_content,C(type),29.17460723,2,5.240948149,0.006123736
Glyma.18G151300,oil_content,Residual,506.5665949,182,NA,NA
Glyma.08G105800,oil_content,C(type),49.59426367,2,8.454247208,0.000301237
Glyma.08G105800,oil_content,Residual,571.9540237,195,NA,NA
Glyma.11G084400,oil_content,C(type),25.90320606,2,4.05132974,0.018899977
Glyma.11G084400,oil_content,Residual,616.9972689,193,NA,NA
Glyma.08G111400,oil_content,C(type),20.59647531,2,3.432729135,0.034608988
Glyma.08G111400,oil_content,Residual,498.00243,166,NA,NA
Glyma.20G074400,oil_content,C(type),55.67252185,2,9.478077056,0.000118451
Glyma.20G074400,oil_content,Residual,566.8236634,193,NA,NA
Glyma.20G006700,oil_content,C(type),27.24837749,1,8.919506393,0.003168666
Glyma.20G006700,oil_content,Residual,620.1487376,203,NA,NA
Glyma.15G208900,oil_content,C(type),27.01767599,2,4.31738747,0.014625477
Glyma.15G208900,oil_content,Residual,613.2718607,196,NA,NA
Glyma.06G003800,oil_content,C(type),15.30896837,1,5.066014055,0.025545207
Glyma.06G003800,oil_content,Residual,574.1602686,190,NA,NA
Glyma.01G080800,oil_content,C(type),19.92559972,1,6.375875051,0.012336588
Glyma.01G080800,oil_content,Residual,631.2813709,202,NA,NA
Glyma.17G175100,oil_content,C(type),18.90248225,1,6.162545763,0.014007547
Glyma.17G175100,oil_content,Residual,527.5785482,172,NA,NA
Glyma.14G156600,oil_content,C(type),19.4642318,1,6.420620633,0.012083349
Glyma.14G156600,oil_content,Residual,579.0200801,191,NA,NA
Glyma.06G170700,oil_content,C(type),19.41820563,1,6.34440149,0.012566274
Glyma.06G170700,oil_content,Residual,606.0153539,198,NA,NA
Glyma.02G066400,oil_content,C(type),32.95160873,3,3.599433641,0.014634517
Glyma.02G066400,oil_content,Residual,555.3830026,182,NA,NA
Glyma.15G229400,oil_content,C(type),25.07923019,2,4.049350774,0.018897464
Glyma.15G229400,oil_content,Residual,613.146138,198,NA,NA
Glyma.04G016100,oil_content,C(type),12.32504716,1,3.898663834,0.049680364
Glyma.04G016100,oil_content,Residual,641.7543753,203,NA,NA
Glyma.03G098000,oil_content,C(type),24.85596408,2,4.107942765,0.017863403
Glyma.03G098000,oil_content,Residual,599.0201384,198,NA,NA
Glyma.18G093100,oil_content,C(type),17.27118213,1,5.509303794,0.01988337
Glyma.18G093100,oil_content,Residual,633.2522076,202,NA,NA
Glyma.06G200000,oil_content,C(type),39.261774,2,6.303322714,0.002270385
Glyma.06G200000,oil_content,Residual,548.1293389,176,NA,NA
Glyma.08G067800,oil_content,C(type),15.44152956,1,4.876094943,0.028356107
Glyma.08G067800,oil_content,Residual,639.6899582,202,NA,NA
Glyma.18G071700,oil_content,C(type),36.88114819,2,6.066445704,0.002775381
Glyma.18G071700,oil_content,Residual,598.8338598,197,NA,NA
Glyma.18G158000,oil_content,C(type),43.66146032,4,4.182941093,0.003003349
Glyma.18G158000,oil_content,Residual,417.5192463,160,NA,NA
Glyma.10G029800,oil_content,C(type),27.90821365,2,4.644694489,0.010683751
Glyma.10G029800,oil_content,Residual,594.8535814,198,NA,NA
Glyma.20G246800,oil_content,C(type),31.58260809,2,5.208137689,0.006307232
Glyma.20G246800,oil_content,Residual,557.8961459,184,NA,NA
Glyma.13G191800,oil_content,C(type),64.69387218,7,3.253020213,0.002884442
Glyma.13G191800,oil_content,Residual,482.9779076,170,NA,NA
Glyma.18G174600,oil_content,C(type),30.99125686,2,5.214891093,0.006214472
Glyma.18G174600,oil_content,Residual,582.3981974,196,NA,NA
Glyma.03G157900,oil_content,C(type),26.52390132,2,4.242083442,0.0158664
Glyma.03G157900,oil_content,Residual,553.3519787,177,NA,NA
Glyma.16G217800,oil_content,C(type),37.77716723,2,6.242835617,0.002348674
Glyma.16G217800,oil_content,Residual,599.0770517,198,NA,NA
Glyma.10G083600,oil_content,C(type),28.2562918,2,4.591457187,0.011282552
Glyma.10G083600,oil_content,Residual,587.7166567,191,NA,NA
Glyma.07G062800,oil_content,C(type),15.28618368,1,4.989950067,0.026692679
Glyma.07G062800,oil_content,Residual,566.7279115,185,NA,NA
Glyma.08G091200,oil_content,C(type),20.44629121,2,3.278416443,0.039702841
Glyma.08G091200,oil_content,Residual,629.9002727,202,NA,NA
Glyma.20G083100,oil_content,C(type),41.54190385,2,6.782935863,0.001443371
Glyma.20G083100,oil_content,Residual,554.264757,181,NA,NA
Glyma.07G000300,oil_content,C(type),22.1617283,1,7.137870439,0.008156856
Glyma.07G000300,oil_content,Residual,633.3811479,204,NA,NA
Glyma.05G156200,oil_content,C(type),39.1058346,2,6.536663377,0.001795148
Glyma.05G156200,oil_content,Residual,571.3323432,191,NA,NA
Glyma.13G074400,oil_content,C(type),35.81929418,1,12.02128382,0.000641953
Glyma.13G074400,oil_content,Residual,604.8702307,203,NA,NA
Glyma.02G270200,oil_content,C(type),33.37315071,1,10.86325341,0.001160501
Glyma.02G270200,oil_content,Residual,614.4227602,200,NA,NA
Glyma.06G106300,oil_content,C(type),15.02846816,1,4.874283776,0.028385154
Glyma.06G106300,oil_content,Residual,622.8095671,202,NA,NA
Glyma.20G007300,oil_content,C(type),12.7980932,1,4.167452302,0.042541015
Glyma.20G007300,oil_content,Residual,604.9797761,197,NA,NA
Glyma.20G087500,oil_content,C(type),100.3230048,1,36.8328236,6.17E-09
Glyma.20G087500,oil_content,Residual,555.6427932,204,NA,NA
Glyma.20G043000,oil_content,C(type),22.33210371,1,7.159732368,0.008064454
Glyma.20G043000,oil_content,Residual,633.1824739,203,NA,NA
Glyma.06G205000,oil_content,C(type),27.78851915,2,4.753159038,0.0096541
Glyma.06G205000,oil_content,Residual,567.0936605,194,NA,NA
Glyma.13G168300,oil_content,C(type),29.46622921,2,4.917296931,0.008232621
Glyma.13G168300,oil_content,Residual,596.2401391,199,NA,NA
Glyma.13G210100,oil_content,C(type),23.00545129,1,7.550353201,0.006548277
Glyma.13G210100,oil_content,Residual,609.38742,200,NA,NA
Glyma.08G220900,oil_content,C(type),52.4337012,5,3.818008985,0.002633684
Glyma.08G220900,oil_content,Residual,475.1707156,173,NA,NA
Glyma.15G183400,oil_content,C(type),33.43634757,1,10.88891538,0.001154185
Glyma.15G183400,oil_content,Residual,586.4994048,191,NA,NA
Glyma.07G083800,oil_content,C(type),15.73304807,1,5.113363178,0.024813057
Glyma.07G083800,oil_content,Residual,618.4467155,201,NA,NA
Glyma.02G269400,oil_content,C(type),38.4627101,1,12.71358662,0.000452675
Glyma.02G269400,oil_content,Residual,614.1406343,203,NA,NA
Glyma.15G190800,oil_content,C(type),37.48832878,2,6.123438423,0.00264488
Glyma.15G190800,oil_content,Residual,584.6609619,191,NA,NA
Glyma.11G172500,oil_content,C(type),45.81480497,2,7.952357663,0.00048152
Glyma.11G172500,oil_content,Residual,550.1907811,191,NA,NA
Glyma.18G174100,oil_content,C(type),25.56423413,1,8.250866422,0.004514874
Glyma.18G174100,oil_content,Residual,616.5755609,199,NA,NA
Glyma.20G103300,oil_content,C(type),17.01843207,1,5.469390203,0.020339734
Glyma.20G103300,oil_content,Residual,622.3155209,200,NA,NA
Glyma.01G016500,oil_content,C(type),40.74467825,2,6.69163247,0.001536456
Glyma.01G016500,oil_content,Residual,611.9344095,201,NA,NA
Glyma.17G191600,oil_content,C(type),14.32686104,1,4.556549528,0.034016344
Glyma.17G191600,oil_content,Residual,625.7027011,199,NA,NA
Glyma.08G283300,oil_content,C(type),13.59231859,1,4.558434242,0.033992263
Glyma.08G283300,oil_content,Residual,587.4137085,197,NA,NA
Glyma.20G237700,oil_content,C(type),39.17816895,1,12.94942052,0.000402972
Glyma.20G237700,oil_content,Residual,608.1207995,201,NA,NA
Glyma.06G202200,oil_content,C(type),25.77483066,3,3.239224026,0.023526974
Glyma.06G202200,oil_content,Residual,458.8594541,173,NA,NA
Glyma.08G358100,oil_content,C(type),21.2187627,2,3.294560536,0.039159145
Glyma.08G358100,oil_content,Residual,627.953058,195,NA,NA
Glyma.20G032000,oil_content,C(type),31.6788751,2,5.175733959,0.006471473
Glyma.20G032000,oil_content,Residual,584.5224264,191,NA,NA
Glyma.08G115700,oil_content,C(type),13.27467486,1,4.356103699,0.038359468
Glyma.08G115700,oil_content,Residual,521.1008639,171,NA,NA
Glyma.18G169500,oil_content,C(type),17.05427973,1,6.007295491,0.015146584
Glyma.18G169500,oil_content,Residual,542.2352591,191,NA,NA
Glyma.08G175900,oil_content,C(type),18.69443734,1,6.087771647,0.014456698
Glyma.08G175900,oil_content,Residual,611.0927358,199,NA,NA
Glyma.06G020900,oil_content,C(type),13.68466704,1,4.409171561,0.037000199
Glyma.06G020900,oil_content,Residual,620.7364285,200,NA,NA
Glyma.08G106400,oil_content,C(type),21.39396868,1,7.194718277,0.007981169
Glyma.08G106400,oil_content,Residual,544.1625535,183,NA,NA
Glyma.19G038100,oil_content,C(type),50.83900805,2,8.530673573,0.000278908
Glyma.19G038100,oil_content,Residual,592.9756023,199,NA,NA
Glyma.10G084300,oil_content,C(type),29.91273145,1,9.511846319,0.002334606
Glyma.10G084300,oil_content,Residual,619.5230555,197,NA,NA
Glyma.15G113600,oil_content,C(type),13.9742201,1,4.834325153,0.029074972
Glyma.15G113600,oil_content,Residual,563.6718327,195,NA,NA
Glyma.18G243400,oil_content,C(type),40.33500568,2,6.640534782,0.001608678
Glyma.18G243400,oil_content,Residual,616.5170744,203,NA,NA
Glyma.20G045900,oil_content,C(type),22.46763526,1,7.260018,0.007635255
Glyma.20G045900,oil_content,Residual,634.4151251,205,NA,NA
Glyma.04G051200,oil_content,C(type),29.78738464,2,4.779989048,0.009394521
Glyma.04G051200,oil_content,Residual,613.8209434,197,NA,NA
Glyma.13G100500,oil_content,C(type),16.25335333,1,5.238833766,0.023143346
Glyma.13G100500,oil_content,Residual,614.2901462,198,NA,NA
Glyma.20G076500,oil_content,C(type),65.74604766,2,11.22652069,2.44E-05
Glyma.20G076500,oil_content,Residual,565.1344503,193,NA,NA
Glyma.20G104000,oil_content,C(type),18.22342188,2,3.052505573,0.049564006
Glyma.20G104000,oil_content,Residual,567.1488672,190,NA,NA
Glyma.04G136600,oil_content,C(type),21.04864698,1,6.857036771,0.0094919
Glyma.04G136600,oil_content,Residual,626.2069355,204,NA,NA
Glyma.06G123200,oil_content,C(type),16.29958894,1,5.196719634,0.02366394
Glyma.06G123200,oil_content,Residual,639.8490543,204,NA,NA
Glyma.08G109700,oil_content,C(type),47.3115537,1,16.07113433,8.59E-05
Glyma.08G109700,oil_content,Residual,591.720665,201,NA,NA
Glyma.11G170900,oil_content,C(type),64.56175441,1,21.53631919,6.50E-06
Glyma.11G170900,oil_content,Residual,563.587943,188,NA,NA
Glyma.15G266900,oil_content,C(type),43.92197442,1,14.58897896,0.000179097
Glyma.15G266900,oil_content,Residual,593.0935251,197,NA,NA
Glyma.11G186900,oil_content,C(type),35.08314782,1,11.37126336,0.000894612
Glyma.11G186900,oil_content,Residual,620.1344995,201,NA,NA
Glyma.11G111600,oil_content,C(type),36.23395841,1,11.6758979,0.000767648
Glyma.11G111600,oil_content,Residual,617.559162,199,NA,NA
Glyma.18G045100,oil_content,C(type),32.16039108,3,3.84908691,0.010688751
Glyma.18G045100,oil_content,Residual,467.8984764,168,NA,NA
Glyma.05G153900,oil_content,C(type),19.97405161,2,3.16007526,0.044709346
Glyma.05G153900,oil_content,Residual,587.8299241,186,NA,NA
Glyma.13G079300,oil_content,C(type),21.75993027,1,6.991628913,0.00882598
Glyma.13G079300,oil_content,Residual,634.9058037,204,NA,NA
Glyma.16G150400,oil_content,C(type),33.71400445,2,5.639852806,0.004157819
Glyma.16G150400,oil_content,Residual,582.8370966,195,NA,NA
Glyma.11G173800,oil_content,C(type),38.74972067,2,6.219229095,0.002403614
Glyma.11G173800,oil_content,Residual,613.7171388,197,NA,NA
Glyma.11G232400,oil_content,C(type),28.85017161,3,2.996404685,0.032097483
Glyma.11G232400,oil_content,Residual,584.1146069,182,NA,NA
Glyma.20G238400,oil_content,C(type),37.12928208,2,6.126818369,0.002674357
Glyma.20G238400,oil_content,Residual,536.3210179,177,NA,NA
Glyma.07G092100,oil_content,C(type),28.87406356,2,4.571681513,0.011467344
Glyma.07G092100,oil_content,Residual,618.9534902,196,NA,NA
Glyma.18G180500,oil_content,C(type),21.9021516,1,7.334912863,0.007339957
Glyma.18G180500,oil_content,Residual,606.1608172,203,NA,NA
Glyma.11G036800,oil_content,C(type),14.43799516,1,4.911052904,0.027841826
Glyma.11G036800,oil_content,Residual,573.2801317,195,NA,NA
Glyma.19G042600,oil_content,C(type),62.14865137,1,21.6336667,5.99E-06
Glyma.19G042600,oil_content,Residual,574.5549491,200,NA,NA
Glyma.09G168200,oil_content,C(type),20.73290162,2,3.281710645,0.039606849
Glyma.09G168200,oil_content,Residual,628.6123108,199,NA,NA
Glyma.20G224100,oil_content,C(type),28.27618765,2,4.569614786,0.01150792
Glyma.20G224100,oil_content,Residual,597.129569,193,NA,NA
Glyma.14G212300,oil_content,C(type),18.73848744,1,5.902111821,0.016019608
Glyma.14G212300,oil_content,Residual,625.4510482,197,NA,NA
Glyma.17G155700,oil_content,C(type),20.4320709,2,3.398613473,0.035421737
Glyma.17G155700,oil_content,Residual,583.1527748,194,NA,NA
Glyma.06G206400,oil_content,C(type),32.54868919,2,5.471890348,0.004877504
Glyma.06G206400,oil_content,Residual,576.9894225,194,NA,NA
Glyma.18G245500,oil_content,C(type),27.11297565,3,2.871321378,0.037869073
Glyma.18G245500,oil_content,Residual,550.8231361,175,NA,NA
Glyma.01G170400,oil_content,C(type),19.96425341,1,6.349471081,0.012535611
Glyma.01G170400,oil_content,Residual,619.4150461,197,NA,NA
Glyma.15G190200,oil_content,C(type),38.5467836,2,5.984285507,0.003072514
Glyma.15G190200,oil_content,Residual,553.9547513,172,NA,NA
Glyma.15G186200,oil_content,C(type),26.13609747,1,8.316985906,0.00440956
Glyma.15G186200,oil_content,Residual,562.5068384,179,NA,NA
Glyma.09G023200,oil_content,C(type),54.38404567,2,9.05110403,0.000172898
Glyma.09G023200,oil_content,Residual,597.8511048,199,NA,NA
Glyma.13G150000,oil_content,C(type),18.53530115,1,6.029589978,0.014939299
Glyma.13G150000,oil_content,Residual,602.5151029,196,NA,NA
Glyma.14G087400,oil_content,C(type),22.28992788,2,3.599606202,0.029138056
Glyma.14G087400,oil_content,Residual,613.0400761,198,NA,NA
Glyma.06G150000,oil_content,C(type),19.98978796,1,6.478607358,0.011664517
Glyma.06G150000,oil_content,Residual,623.2724017,202,NA,NA
Glyma.01G104700,oil_content,C(type),23.27286659,3,2.794590973,0.041912169
Glyma.01G104700,oil_content,Residual,471.9101242,170,NA,NA
Glyma.03G186300,oil_content,C(type),20.0454169,1,6.486106434,0.011613251
Glyma.03G186300,oil_content,Residual,627.3747851,203,NA,NA
Glyma.20G072900,oil_content,C(type),30.38059845,1,10.00787922,0.001803052
Glyma.20G072900,oil_content,Residual,604.0979269,199,NA,NA
Glyma.09G235300,oil_content,C(type),18.5816715,1,5.983994266,0.015309303
Glyma.09G235300,oil_content,Residual,614.835308,198,NA,NA
Glyma.13G360400,oil_content,C(type),20.53018943,2,3.294913802,0.039156513
Glyma.13G360400,oil_content,Residual,604.3946806,194,NA,NA
Glyma.11G163600,oil_content,C(type),27.8850934,1,9.157730216,0.002819924
Glyma.11G163600,oil_content,Residual,578.5459519,190,NA,NA
Glyma.20G233000,oil_content,C(type),54.61242259,3,5.971942255,0.000653494
Glyma.20G233000,oil_content,Residual,579.1728413,190,NA,NA
Glyma.13G099600,oil_content,C(type),18.32516421,1,6.034688544,0.014911202
Glyma.13G099600,oil_content,Residual,586.071123,193,NA,NA
Glyma.08G282200,oil_content,C(type),27.04629925,1,8.761460485,0.003442658
Glyma.08G282200,oil_content,Residual,626.653371,203,NA,NA
Glyma.20G102300,oil_content,C(type),19.25578757,1,6.052872927,0.014763142
Glyma.20G102300,oil_content,Residual,613.9839786,193,NA,NA
Glyma.19G109500,oil_content,C(type),32.63195808,3,3.600552832,0.014564847
Glyma.19G109500,oil_content,Residual,564.9295581,187,NA,NA
Glyma.03G102500,oil_content,C(type),35.37666854,2,5.971595387,0.003042751
Glyma.03G102500,oil_content,Residual,574.6432279,194,NA,NA
Glyma.15G189500,oil_content,C(type),35.57553942,2,5.792169894,0.003622017
Glyma.15G189500,oil_content,Residual,577.3485182,188,NA,NA
Glyma.20G072800,oil_content,C(type),23.01057774,1,7.918323207,0.005438046
Glyma.20G072800,oil_content,Residual,523.0784201,180,NA,NA
Glyma.07G021800,oil_content,C(type),52.57071665,2,8.944647677,0.000197505
Glyma.07G021800,oil_content,Residual,531.8990785,181,NA,NA
Glyma.20G244100,oil_content,C(type),23.37159215,2,3.68120793,0.027198326
Glyma.20G244100,oil_content,Residual,546.0047256,172,NA,NA
Glyma.04G085800,oil_content,C(type),20.30670394,2,3.403691504,0.035269324
Glyma.04G085800,oil_content,Residual,572.7439094,192,NA,NA
Glyma.18G045500,oil_content,C(type),29.85382106,1,9.689318271,0.002120732
Glyma.18G045500,oil_content,Residual,625.4646102,203,NA,NA
Glyma.04G048900,oil_content,C(type),12.20356563,1,4.047915616,0.045602116
Glyma.04G048900,oil_content,Residual,587.8816466,195,NA,NA
Glyma.18G128100,oil_content,C(type),21.91736577,2,3.554399358,0.030515538
Glyma.18G128100,oil_content,Residual,585.7951057,190,NA,NA
Glyma.15G188700,oil_content,C(type),42.15952399,3,4.424471961,0.005041285
Glyma.15G188700,oil_content,Residual,543.1366474,171,NA,NA
Glyma.05G145900,oil_content,C(type),18.03622693,1,5.648414966,0.018492065
Glyma.05G145900,oil_content,Residual,590.7324447,185,NA,NA
Glyma.04G026500,oil_content,C(type),19.06142149,1,5.98431037,0.015379005
Glyma.04G026500,oil_content,Residual,582.8975969,183,NA,NA
Glyma.05G080800,oil_content,C(type),42.60887868,1,14.25893458,0.000209455
Glyma.05G080800,oil_content,Residual,603.6210801,202,NA,NA
Glyma.20G136600,oil_content,C(type),19.53575252,1,6.237475483,0.013322336
Glyma.20G136600,oil_content,Residual,620.135343,198,NA,NA
Glyma.11G069900,oil_content,C(type),38.8733244,2,6.415887619,0.0019849
Glyma.11G069900,oil_content,Residual,618.009436,204,NA,NA
Glyma.12G202700,oil_content,C(type),32.92706985,1,10.83363088,0.001176349
Glyma.12G202700,oil_content,Residual,613.9463478,202,NA,NA
Glyma.06G204200,oil_content,C(type),27.92817553,2,4.517039458,0.012076076
Glyma.06G204200,oil_content,Residual,609.010684,197,NA,NA
Glyma.10G157900,oil_content,C(type),21.42143701,1,7.269668527,0.007629428
Glyma.10G157900,oil_content,Residual,571.6572584,194,NA,NA
Glyma.04G049400,oil_content,C(type),12.34116026,1,4.168717085,0.042523665
Glyma.04G049400,oil_content,Residual,577.2822194,195,NA,NA
Glyma.10G138000,oil_content,C(type),36.04105744,2,5.920116826,0.003170391
Glyma.10G138000,oil_content,Residual,617.9214765,203,NA,NA
